game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_GS,P_GF,P_W,P_L,P_SV,P_IP,P_TBF,P_AB,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
VGVPMVP,1914,International League,1914-05-02,0,regular,P3756586,Carlstrom,,Buffalo,1b,4,3,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,0,1,,,
VGVPMVP,1914,International League,1914-05-02,0,regular,P5431708,Jackson,,Buffalo,lf,5,2,0,,0,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
VGVPMVP,1914,International League,1914-05-02,0,regular,P4719392,Roach,,Buffalo,ss,6,4,0,,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,1,,,
VGVPMVP,1914,International League,1914-05-02,0,regular,P8776974,McCarthy,,Buffalo,2b,7,4,0,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,3,0,,,,
VGVPMVP,1914,International League,1914-05-02,0,regular,P9804737,Krichell,,Buffalo,c,8,4,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,1,,,,
VGVPMVP,1914,International League,1914-05-02,0,regular,P5124334,McConnell,,Buffalo,p,9,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,0,3,0,1,,,
VGVPMVP,1914,International League,1914-05-02,0,regular,,TOTALS,,Buffalo,,,35,6,,12,,,,,,,,,,,,7,1,,,,,,,,,,,,,,,,,25,11,3,,,,
VGVPMVP,1914,International League,1914-05-02,0,regular,P7366228,Mowe,,Newark,ss,1,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,
VGVPMVP,1914,International League,1914-05-02,0,regular,P6748908,Heckinger,,Newark,c,10,3,0,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,7,0,0,,,,
VGVPMVP,1914,International League,1914-05-02,0,regular,P5632955,Bell,,Newark,p,11,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,0,4,0,,,,
VGVPMVP,1914,International League,1914-05-02,0,regular,P0553915,Witter,,Newark,ph,12,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
VGVPMVP,1914,International League,1914-05-02,0,regular,P4153794,Holmquist,,Newark,p,13,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,0,3,0,,,,
VGVPMVP,1914,International League,1914-05-02,0,regular,P6175410,Erhard,,Newark,1b,2,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
VGVPMVP,1914,International League,1914-05-02,0,regular,P2227415,Callaghan,,Newark,rf,3,3,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
VGVPMVP,1914,International League,1914-05-02,0,regular,P2530552,Tooley,,Newark,ss-1b,4,5,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,3,2,1,,,
VGVPMVP,1914,International League,1914-05-02,0,regular,P7902640,Collins,,Newark,1b-rf,5,4,1,,3,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,9,0,1,1,,,
VGVPMVP,1914,International League,1914-05-02,0,regular,P4114988,Myers,,Newark,cf,6,5,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
VGVPMVP,1914,International League,1914-05-02,0,regular,P1712529,Zimmerman,W.,Newark,lf,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
VGVPMVP,1914,International League,1914-05-02,0,regular,P6584191,Zimmerman,E.,Newark,3b,8,4,2,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,,,,
VGVPMVP,1914,International League,1914-05-02,0,regular,P0138038,Getz,,Newark,2b,9,4,0,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,5,0,1,,,
VGVPMVP,1914,International League,1914-05-02,0,regular,,TOTALS,,Newark,,,38,7,,15,,,,,,,,,,,,7,1,,,,,,,,,,,,,,,,,27,21,4,,,,
DHDXJVS,1914,International League,1914-05-02,1,regular,P6913107,Daniels,,Baltimore,rf,1,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
DHDXJVS,1914,International League,1914-05-02,1,regular,P8216214,Capron,,Baltimore,lf,2,4,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
DHDXJVS,1914,International League,1914-05-02,1,regular,P0274765,Midkiff,,Baltimore,3b,3,2,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,
DHDXJVS,1914,International League,1914-05-02,1,regular,P5449522,Cree,,Baltimore,cf,4,4,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
DHDXJVS,1914,International League,1914-05-02,1,regular,P3761687,Derrick,,Baltimore,ss,5,4,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,
DHDXJVS,1914,International League,1914-05-02,1,regular,P7246318,Ball,,Baltimore,2b,6,3,1,,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,3,4,1,,,,
DHDXJVS,1914,International League,1914-05-02,1,regular,P6635337,Gleichmann,,Baltimore,1b,7,4,0,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,1,,,,
DHDXJVS,1914,International League,1914-05-02,1,regular,P4755246,Egan,,Baltimore,c,8,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,,,,
DHDXJVS,1914,International League,1914-05-02,1,regular,P6253462,Ruth,,Baltimore,p,9,4,0,,1,,1,,,,,,,,,,,,,,,,,,,,,,,7,7,,,,0,3,0,,,,
DHDXJVS,1914,International League,1914-05-02,1,regular,,TOTALS,,Baltimore,,,32,8,,10,,,,,,,,,,,,4,1,,,,,,,,,,,,,,,,,27,13,3,,,,
DHDXJVS,1914,International League,1914-05-02,1,regular,P3161140,Fitzpatrick,,Toronto,2b,1,4,2,,3,1,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,7,3,0,1,,,
DHDXJVS,1914,International League,1914-05-02,1,regular,P9897859,Ritter,,Toronto,p,10,0,0,,0,,,,,,,,,,,,,,,,,,,0.2,,,,,0,,1,,,,0,0,0,,,,
DHDXJVS,1914,International League,1914-05-02,1,regular,P8955584,Priest,,Toronto,ph,11,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
DHDXJVS,1914,International League,1914-05-02,1,regular,P5079833,Graham,,Toronto,p,12,0,0,,0,,,,,,,,,,,,,,,,,,,1,,,,,2,2,,,,,0,1,0,,,,
DHDXJVS,1914,International League,1914-05-02,1,regular,P6313255,Snell,,Toronto,ph,13,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
DHDXJVS,1914,International League,1914-05-02,1,regular,P6724567,Sullivan,,Toronto,p,14,0,0,,0,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,1,0,0,,,,
DHDXJVS,1914,International League,1914-05-02,1,regular,P8242043,O'Hara,,Toronto,lf,2,2,0,,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
DHDXJVS,1914,International League,1914-05-02,1,regular,P0440677,Wilson,,Toronto,cf,3,5,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
DHDXJVS,1914,International League,1914-05-02,1,regular,P1675303,Jordan,,Toronto,1b,4,5,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,1,,,
DHDXJVS,1914,International League,1914-05-02,1,regular,P4732010,Kelly,,Toronto,c,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,,,1,
DHDXJVS,1914,International League,1914-05-02,1,regular,P4720746,Fisher,,Toronto,ss,6,4,0,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2,3,0,1,,,
DHDXJVS,1914,International League,1914-05-02,1,regular,P5533552,Pick,,Toronto,3b,7,2,1,,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
DHDXJVS,1914,International League,1914-05-02,1,regular,P8950830,Kroy,,Toronto,rf,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
DHDXJVS,1914,International League,1914-05-02,1,regular,P1800552,Johnson,,Toronto,p,9,0,0,,0,,,,,,,,,,,,,,,,,,,5.1,,,,,9,2,3,,,,0,2,0,,,,
DHDXJVS,1914,International League,1914-05-02,1,regular,,TOTALS,,Toronto,,,31,3,,5,,,,,,,,,,,,9,4,,,,,,,,,,,,,,,,,24,14,0,,,,
XKBMSGC,1914,International League,1914-05-02,2,regular,P6913107,Daniels,,Baltimore,rf,1,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
XKBMSGC,1914,International League,1914-05-02,2,regular,P7389801,Danforth,,Baltimore,p,10,0,0,,0,,,,,,,,,,,,,,,,,,,2.2,,,,,1,,3,,,,0,1,0,,,,
XKBMSGC,1914,International League,1914-05-02,2,regular,P8216214,Capron,,Baltimore,lf,2,4,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
XKBMSGC,1914,International League,1914-05-02,2,regular,P0274765,Midkiff,,Baltimore,3b,3,2,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,
XKBMSGC,1914,International League,1914-05-02,2,regular,P5449522,Cree,,Baltimore,cf,4,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
XKBMSGC,1914,International League,1914-05-02,2,regular,P3761687,Derrick,,Baltimore,ss,5,4,1,,2,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,3,0,,,,
XKBMSGC,1914,International League,1914-05-02,2,regular,P7246318,Ball,,Baltimore,2b,6,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,,
XKBMSGC,1914,International League,1914-05-02,2,regular,P8338900,Gleich'n,,Baltimore,1b,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,,,,
XKBMSGC,1914,International League,1914-05-02,2,regular,P4755246,Egan,,Baltimore,c,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1,0,,,1,
XKBMSGC,1914,International League,1914-05-02,2,regular,P3995005,Russell,,Baltimore,p,9,3,0,,0,,,,,,,,,,,,,,,,,,,6.1,,,,,6,2,9,1,,,0,1,1,,,,
XKBMSGC,1914,International League,1914-05-02,2,regular,,TOTALS,,Baltimore,,,32,3,,5,,,,,,,,,,,,5,2,,,,,,,,,,,,,,,,,27,9,2,,,,
XKBMSGC,1914,International League,1914-05-02,2,regular,P5179913,Fitzpa'k,,Toronto,2b,1,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,,,,
XKBMSGC,1914,International League,1914-05-02,2,regular,P8242043,O'Hara,,Toronto,lf,2,4,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
XKBMSGC,1914,International League,1914-05-02,2,regular,P0440677,Wilson,,Toronto,cf,3,5,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,
XKBMSGC,1914,International League,1914-05-02,2,regular,P1675303,Jordan,,Toronto,1b,4,3,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,0,,,,
XKBMSGC,1914,International League,1914-05-02,2,regular,P6313255,Snell,,Toronto,c,5,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,
XKBMSGC,1914,International League,1914-05-02,2,regular,P4720746,Fisher,,Toronto,ss,6,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,
XKBMSGC,1914,International League,1914-05-02,2,regular,P5533552,Pick,,Toronto,3b,7,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,
XKBMSGC,1914,International League,1914-05-02,2,regular,P8950830,Kroy,,Toronto,rf,8,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
XKBMSGC,1914,International League,1914-05-02,2,regular,P1391095,Hearn,,Toronto,p,9,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,0,2,1,,,,
XKBMSGC,1914,International League,1914-05-02,2,regular,,TOTALS,,Toronto,,,33,4,,7,,,,,,,,,,,,8,2,,,,,,,,,,,,,,,,,27,13,2,,,,
SGXWGVC,1914,International League,1914-05-03,0,regular,P7471157,Kippert,,Montreal,lf,1,6,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
SGXWGVC,1914,International League,1914-05-03,0,regular,P9051884,Dale,,Montreal,p,10,1,0,,0,,,,,,,,,,,,,,,,,,,1.1,,,,,2,2,,,,,0,0,0,,,,
SGXWGVC,1914,International League,1914-05-03,0,regular,P6571876,Dowd,,Montreal,p,11,2,2,,2,,,,,,,,,,,,,,,,,,,3,,,,,4,1,,,,,0,2,1,,,,
SGXWGVC,1914,International League,1914-05-03,0,regular,P4446462,Purtell,,Montreal,ss,2,5,5,,4,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,5,0,,,,
SGXWGVC,1914,International League,1914-05-03,0,regular,P8839893,Keller,,Montreal,2b,3,4,4,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,3,4,1,1,,,
SGXWGVC,1914,International League,1914-05-03,0,regular,P8950963,Whiteman,,Montreal,cf,4,5,2,,3,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,3,1,0,,,,
SGXWGVC,1914,International League,1914-05-03,0,regular,P4486283,Deininger,,Montreal,rf,5,4,1,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
SGXWGVC,1914,International League,1914-05-03,0,regular,P1333117,Flynn,,Montreal,1b,6,6,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,0,1,,,
SGXWGVC,1914,International League,1914-05-03,0,regular,P7982643,Yeager,,Montreal,3b,7,4,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,3,1,,,,
SGXWGVC,1914,International League,1914-05-03,0,regular,P4469503,Madden,,Montreal,c,8,5,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,0,,,1,
SGXWGVC,1914,International League,1914-05-03,0,regular,P9445700,Couchman,,Montreal,p,9,2,0,,0,,,,,,,,,,,,,,,,,,,4.1,,,,,9,2,2,,1,,0,3,0,1,,,
SGXWGVC,1914,International League,1914-05-03,0,regular,,TOTALS,,Montreal,,,44,20,,20,,,,,,,,,,,,10,5,,,,,,,,,,,,,,,,,27,21,3,,,,
SGXWGVC,1914,International League,1914-05-03,0,regular,P6243149,Platte,,Providence,rf,1,5,3,,3,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,,,
SGXWGVC,1914,International League,1914-05-03,0,regular,P2806574,North,,Providence,p,10,1,0,,0,,,,,,,,,,,,,,,,,,,1.1,,,,,4,1,1,1,1,,0,1,1,1,,,
SGXWGVC,1914,International League,1914-05-03,0,regular,P8636466,Reisigl,,Providence,p,11,1,1,,1,,,,,,,,,,,,,,,,,,,1.2,,,,,11,7,5,1,,,1,0,0,,,,
SGXWGVC,1914,International League,1914-05-03,0,regular,P5528534,Powell,,Providence,ph,12,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
SGXWGVC,1914,International League,1914-05-03,0,regular,P0349678,McIntyre,,Providence,ph,13,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
SGXWGVC,1914,International League,1914-05-03,0,regular,P6919122,Shean,,Providence,2b,2,5,1,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
SGXWGVC,1914,International League,1914-05-03,0,regular,P5604984,Wright,,Providence,3b,3,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,1,,,
SGXWGVC,1914,International League,1914-05-03,0,regular,P5228375,Bauman,,Providence,cf,4,4,2,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
SGXWGVC,1914,International League,1914-05-03,0,regular,P7740707,Tutwiler,,Providence,lf,5,4,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,,,,
SGXWGVC,1914,International League,1914-05-03,0,regular,P0324504,Onslow,E.,Providence,1b,6,5,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,2,1,,,
SGXWGVC,1914,International League,1914-05-03,0,regular,P2345010,Fabrique,,Providence,ss,7,4,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,,,,
SGXWGVC,1914,International League,1914-05-03,0,regular,P5787391,Kocher,,Providence,c,8,5,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,0,3,,,
SGXWGVC,1914,International League,1914-05-03,0,regular,P1914845,Mays,,Providence,p,9,0,0,,0,,,,,,,,,,,,,,,,,,,2.1,,,,,5,1,2,1,,,0,0,2,,,,
SGXWGVC,1914,International League,1914-05-03,0,regular,,TOTALS,,Providence,,,39,11,,15,,,,,,,,,,,,8,3,,,,,,,,,,,,,,,,,27,10,7,,,,
SMBLBBX,1914,International League,1914-05-03,0,regular,P3145255,Cooper,,Jersey City,rf,1,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
SMBLBBX,1914,International League,1914-05-03,0,regular,P7300885,Eschen,,Jersey City,ph,10,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
SMBLBBX,1914,International League,1914-05-03,0,regular,P7111327,Taylor,Buck,Jersey City,p,11,2,0,,0,,,,,,,,,,,,,,,,,,,4.1,,,,,6,2,1,1,,,0,2,0,,,,
SMBLBBX,1914,International League,1914-05-03,0,regular,P2903813,Shears,,Jersey City,p,12,1,0,,1,,,,,,,,,,,,,,,,,,,4.2,,,,,3,3,1,1,,,0,0,0,,,,
SMBLBBX,1914,International League,1914-05-03,0,regular,P7280191,Barry,,Jersey City,ph,13,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
SMBLBBX,1914,International League,1914-05-03,0,regular,P8651950,Bues,,Jersey City,3b,2,4,1,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,,,,
SMBLBBX,1914,International League,1914-05-03,0,regular,P7258275,Hulswitt,,Jersey City,2b,3,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,1,,,
SMBLBBX,1914,International League,1914-05-03,0,regular,P0843894,Strait,,Jersey City,cf,4,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
SMBLBBX,1914,International League,1914-05-03,0,regular,P0228512,Fisher,,Jersey City,lf,5,1,1,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,5,0,1,,,,
SMBLBBX,1914,International League,1914-05-03,0,regular,P4501818,Pfyl,,Jersey City,1b,6,4,0,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,1,,,
SMBLBBX,1914,International League,1914-05-03,0,regular,P7082605,Troy,,Jersey City,ss,7,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,,,,
SMBLBBX,1914,International League,1914-05-03,0,regular,P9316454,Wells,,Jersey City,ph,8,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
SMBLBBX,1914,International League,1914-05-03,0,regular,P5899695,Pearce,,Jersey City,c,9,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,,,,
SMBLBBX,1914,International League,1914-05-03,0,regular,,TOTALS,,Jersey City,,,32,2,,6,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,27,11,3,,,,
SMBLBBX,1914,International League,1914-05-03,0,regular,P4263568,McMillan,,Rochester,ss,1,4,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,2,,,
SMBLBBX,1914,International League,1914-05-03,0,regular,P8621043,Spencer,,Rochester,rf,2,4,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
SMBLBBX,1914,International League,1914-05-03,0,regular,P7646115,Barrows,,Rochester,cf,3,2,1,,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,6,0,0,,,,
SMBLBBX,1914,International League,1914-05-03,0,regular,P8726874,Priest,,Rochester,2b,4,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,1,1,,,
SMBLBBX,1914,International League,1914-05-03,0,regular,P2588432,Schultz,,Rochester,3b,5,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,,,,
SMBLBBX,1914,International League,1914-05-03,0,regular,P3595336,Smith,,Rochester,lf,6,5,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
SMBLBBX,1914,International League,1914-05-03,0,regular,P9572604,Pipp,,Rochester,1b,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,1,2,,,
SMBLBBX,1914,International League,1914-05-03,0,regular,P3985765,Williams,,Rochester,c,8,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
SMBLBBX,1914,International League,1914-05-03,0,regular,P5391458,Duchesnil,,Rochester,p,9,3,1,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,3,3,1,,,0,1,0,,,,
SMBLBBX,1914,International League,1914-05-03,0,regular,,TOTALS,,Rochester,,,32,5,,9,,,,,,,,,,,,8,2,,,,,,,,,,,,,,,,,27,12,2,,,,
STGMGKS,1914,International League,1914-05-03,1,regular,P7655455,Gilhooley,,Buffalo,cf,1,4,0,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
STGMGKS,1914,International League,1914-05-03,1,regular,P0900156,Vaughn,,Buffalo,3b,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,,,
STGMGKS,1914,International League,1914-05-03,1,regular,P7367896,Channell,,Buffalo,rf,3,2,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
STGMGKS,1914,International League,1914-05-03,1,regular,P3756586,Carlstrom,,Buffalo,1b,4,2,0,,0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,10,0,0,2,,,
STGMGKS,1914,International League,1914-05-03,1,regular,P5431708,Jackson,,Buffalo,lf,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,
STGMGKS,1914,International League,1914-05-03,1,regular,P4719392,Roach,,Buffalo,ss,6,4,1,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,2,,,
STGMGKS,1914,International League,1914-05-03,1,regular,P8776974,McCarthy,,Buffalo,2b,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,1,,,
STGMGKS,1914,International League,1914-05-03,1,regular,P4624629,Lalonge,,Buffalo,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,,,,
STGMGKS,1914,International League,1914-05-03,1,regular,P6920608,Fullenwider,Fifer,Buffalo,p,9,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,1,2,0,,,,
STGMGKS,1914,International League,1914-05-03,1,regular,,TOTALS,,Buffalo,,,28,3,,5,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,27,11,1,,,,
STGMGKS,1914,International League,1914-05-03,1,regular,P9640112,Callahan,,Newark,rf,1,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
STGMGKS,1914,International League,1914-05-03,1,regular,P7393818,Curtis,Cliff,Newark,p,10,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,1,,0,0,0,,,,
STGMGKS,1914,International League,1914-05-03,1,regular,P2530552,Tooley,,Newark,ss,2,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2,3,0,1,,,
STGMGKS,1914,International League,1914-05-03,1,regular,P7902640,Collins,,Newark,1b,3,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,1,,,
STGMGKS,1914,International League,1914-05-03,1,regular,P4114988,Myers,,Newark,cf,4,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
STGMGKS,1914,International League,1914-05-03,1,regular,P1712529,Zimmerman,W.,Newark,lf,5,2,0,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,
STGMGKS,1914,International League,1914-05-03,1,regular,P6584191,Zimmerman,E.,Newark,3b,6,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
STGMGKS,1914,International League,1914-05-03,1,regular,P0138038,Getz,,Newark,2b,7,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,
STGMGKS,1914,International League,1914-05-03,1,regular,P2364001,Smith,,Newark,c,8,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,,,,
STGMGKS,1914,International League,1914-05-03,1,regular,P6748908,Heckinger,,Newark,c,9,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
STGMGKS,1914,International League,1914-05-03,1,regular,,TOTALS,,Newark,,,28,2,,8,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,27,7,0,,,,
CKNYVCY,1914,International League,1914-05-03,2,regular,P7655455,Gilhooley,,Buffalo,cf,1,3,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
CKNYVCY,1914,International League,1914-05-03,2,regular,P0900156,Vaughn,,Buffalo,3b,2,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,
CKNYVCY,1914,International League,1914-05-03,2,regular,P7367896,Channell,,Buffalo,rf,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,,,,
CKNYVCY,1914,International League,1914-05-03,2,regular,P9121296,Carlst'm,,Buffalo,1b,4,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,,,,
CKNYVCY,1914,International League,1914-05-03,2,regular,P5431708,Jackson,,Buffalo,lf,5,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
CKNYVCY,1914,International League,1914-05-03,2,regular,P4719392,Roach,,Buffalo,ss,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,,,,
CKNYVCY,1914,International League,1914-05-03,2,regular,P1993049,McCar'y,,Buffalo,2b,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,
CKNYVCY,1914,International League,1914-05-03,2,regular,P9804737,Krichell,,Buffalo,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,1,
